Id,SalePrice
1670,344350.91021587653
1671,274654.17159421486
1672,431796.9144459499
1673,296202.2054385007
1674,245988.52607200117
1675,199666.9071726054
1676,195791.71684070316
1677,226322.1589013726
1678,466968.9303864219
1679,403295.1254523138
1680,336862.8189035604
1681,242375.1655876708
1682,321500.8500218325
1683,188466.68275583696
1684,175375.6738293632
1685,172355.28249198737
1686,167213.59887525754
1687,171103.6964482042
1688,187524.71194423563
1689,194575.9034074722
1690,195129.62545058734
1691,186079.065063479
1692,258399.39465534527
1693,174606.07766755632
1694,185365.85208109315
1695,165586.99949938143
1696,268588.90294264077
1697,171977.15820911565
1698,347910.4496503422
1699,317099.7219230155
1700,256438.06487900257
1701,272264.5217321069
1702,245037.9366508311
1703,242133.18680882535
1704,283303.88987010426
1705,241806.29159164536
1706,451898.61277621303
1707,212620.59979833747
1708,207441.59681521662
1709,262414.89470070443
1710,218873.89333936237
1711,269999.01587170805
1712,257160.8923296492
1713,277746.24650027446
1714,228849.45909484444
1715,208183.37431833113
1716,180746.73435573254
1717,175805.10208275387
1718,131013.1119794693
1719,208325.88329805442
1720,231294.05422420008
1721,165244.50651230922
1722,125969.30933424179
1723,157027.7209927312
1724,195720.60880047205
1725,234273.47937539863
1726,184220.99081216802
1727,147142.97536970594
1728,174506.29116676605
1729,165871.53359014684
1730,153932.2845207637
1731,117029.67127874226
1732,126980.35419419098
1733,111868.09018546526
1734,120245.22952906345
1735,124723.80426334002
1736,105007.54828945514
1737,302052.68373728555
1738,250692.83791015248
1739,245403.71498180446
1740,217871.21228289386
1741,188398.91554551374
1742,172597.33042890858
1743,175978.10086153515
1744,320823.51915013784
1745,215418.77141383258
1746,180289.24228156573
1747,213716.1494388468
1748,220125.6450456018
1749,144276.59537521747
1750,122831.23530136485
1751,246858.25748252284
1752,116117.27011090335
1753,150382.1600449071
1754,191121.0759466083
1755,163652.24969607693
1756,128600.00486520569
1757,120678.35805937213
1758,148051.85574523718
1759,163253.89934653975
1760,160853.71856230093
1761,141003.11725455715
1762,173996.1380126407
1763,181151.87749777766
1764,112740.69400831948
1765,178171.0251430518
1766,185732.15911715114
1767,214773.16957787084
1768,143906.74603964493
1769,171851.36514164743
1770,148633.22595941884
1771,118400.2287161901
1772,136203.95848073933
1773,125587.40011591054
1774,138413.87076794213
1775,144153.08978106594
1776,127475.93187697801
1777,106286.167154998
1778,138608.2633202444
1779,120756.96717295641
1780,180665.63666703296
1781,129104.35682439612
1782,82038.36346564545
1783,148539.3961346326
1784,110243.0787400121
1785,123554.65321974164
1786,131186.82246653098
1787,160411.08883367677
1788,58961.67525921518
1789,97430.47910861282
1790,74977.56095530392
1791,175793.57162352503
1792,161116.77326008666
1793,129382.435981129
1794,149399.5284690253
1795,141523.83883181296
1796,124604.51448176878
1797,110680.31128161555
1798,120578.98420724232
1799,109359.15481418617
1800,132169.93314322992
1801,132151.30256523172
1802,132939.95385847765
1803,144593.89793506236
1804,139827.15128065748
1805,135685.12393840164
1806,127075.76470592624
1807,129946.21747599519
1808,124862.58838313517
1809,124797.08711785598
1810,135641.3891418118
1811,90782.63193929363
1812,98305.33710663754
1813,126553.40103884357
1814,90849.01034750268
1815,54093.6193474092
1816,98398.14113995883
1817,107914.17845872171
1818,149642.8412414198
1819,127174.98509983048
1820,55284.67039320066
1821,109385.01818465158
1822,148707.1185030128
1823,45778.54611771704
1824,128694.03810487695
1825,137448.96635390606
1826,107204.53497627132
1827,96366.20095855674
1828,134766.73850871442
1829,114687.38355491948
1830,145697.49098717992
1831,142239.55437893266
1832,69167.08455755739
1833,131671.94820205998
1834,117503.00714151778
1835,121537.16661537008
1836,121663.70613085078
1837,83772.75875486013
1838,132695.68667989952
1839,96415.60110602534
1840,146331.37719897283
1841,139009.68415803093
1842,88735.04209937209
1843,127373.03611177542
1844,137609.81001726448
1845,142512.24863253036
1846,150836.29059565093
1847,170027.9448719067
1848,52609.39478594647
1849,110250.10144053136
1850,117157.97770789423
1851,158260.8801179453
1852,123147.12928606836
1853,125327.44401544971
1854,159285.6288540307
1855,145630.1146220883
1856,222408.1226811101
1857,142404.1390194154
1858,131366.22879458527
1859,116684.86981041978
1860,142430.45403394403
1861,115383.88598154324
1862,294837.2409600594
1863,276177.83673154074
1864,276583.8037155298
1865,336503.5608808138
1866,320574.80567777867
1867,223115.50617761858
1868,296893.9877865794
1869,206875.48629503543
1870,219144.17220288666
1871,249907.91127508137
1872,172317.03251049016
1873,245476.34608133987
1874,151316.88263607287
1875,201800.44993664967
1876,198264.21255108228
1877,211925.94177615535
1878,199332.16979102936
1879,130896.79053937706
1880,130241.3046555648
1881,246525.70145569244
1882,246416.28774225194
1883,185240.90419275995
1884,206870.52541744593
1885,241223.24224026952
1886,290523.3718897853
1887,213866.2768867012
1888,262774.4266831548
1889,168323.71819484382
1890,120249.54689639583
1891,141345.42939574504
1892,94829.54425864448
1893,133900.14581817834
1894,126133.43286152557
1895,137926.52352671773
1896,127433.77469444522
1897,114066.95771558527
1898,113328.33358361793
1899,164491.387006965
1900,154614.53994299786
1901,165061.40187180316
1902,153927.09541150066
1903,222134.08012600016
1904,140350.95392261227
1905,206415.77251180867
1906,153126.57876557845
1907,215001.35716170413
1908,108697.59863605132
1909,128051.37118667788
1910,119589.14847438305
1911,216903.846724204
1912,336202.79173738364
1913,144302.92183541338
1914,61803.73742409173
1915,313571.20201640885
1916,68500.50121870298
1917,246066.1662039035
1918,140139.6250212849
1919,180667.98502213872
1920,160958.2003091319
1921,393299.5874825378
1922,307340.7357052723
1923,227007.75304272104
1924,238794.95612908003
1925,197271.02527139566
1926,383537.75381138816
1927,135835.10451417707
1928,144996.4520624924
1929,125970.42147014143
1930,130819.34687843439
1931,142995.75956063453
1932,145622.33147429052
1933,185603.0396960831
1934,180847.49138203508
1935,171592.45690097706
1936,198391.79053036237
1937,180520.3353235417
1938,169035.89132469153
1939,254238.36941414996
1940,188080.16273437897
1941,169276.3178685097
1942,181403.81159224064
1943,209720.3309858503
1944,366871.46087603515
1945,402023.0776832027
1946,142353.5036563672
1947,315853.0137558338
1948,176076.87679669383
1949,247918.38872693054
1950,185983.28835911065
1951,247373.6855038526
1952,205274.4796056626
1953,162859.10651901414
1954,182280.54622465782
1955,138839.50378112175
1956,290475.01807205676
1957,150391.79638282472
1958,294665.01225185837
1959,143143.13385755944
1960,112461.42012927796
1961,119396.69564606404
1962,95954.15552290966
1963,104420.34554677711
1964,107866.88267025097
1965,142985.95594468887
1966,132996.05154185928
1967,300615.6689706603
1968,441720.49204987235
1969,397431.0089177836
1970,430570.7690928669
1971,471451.21334122034
1972,372090.90585553553
1973,270889.18737581215
1974,338771.585115493
1975,548970.2506525198
1976,271554.7429043213
1977,357962.6771926691
1978,368937.97099361615
1979,324241.8516006978
1980,206937.78027928044
1981,344230.825923316
1982,220467.1706280345
1983,203169.32659972575
1984,172301.4453401282
1985,221223.2531211859
1986,212121.14336489036
1987,181152.5136163995
1988,172792.02062931962
1989,190664.6047323123
1990,209641.89621405286
1991,234070.0869217738
1992,214837.69067098098
1993,168835.85932957457
1994,231206.08320389362
1995,189098.18304601757
1996,246233.86044112456
1997,313191.2062980186
1998,325848.5590143017
1999,279817.7695525746
2000,322821.5642229434
2001,279205.88257900014
2002,247281.8832673659
2003,262620.82887314504
2004,285155.4085794508
2005,225350.21015075681
2006,222364.09034684126
2007,242763.81703231903
2008,217394.66011996914
2009,194688.96505868083
2010,188049.39200546412
2011,140787.07983958363
2012,167273.58229927465
2013,177647.92377883714
2014,182219.80079189638
2015,201247.3074942495
2016,191260.46324106553
2017,195446.57208618993
2018,116808.4124497651
2019,131450.28848392036
2020,104027.58568897343
2021,96634.93704628883
2022,185635.98869262193
2023,142862.8276010188
2024,273781.73052620736
2025,365796.1869396981
2026,174987.778796339
2027,160165.4676515468
2028,150307.6562085838
2029,170114.58018103812
2030,264763.0012506207
2031,228315.44157195275
2032,250344.68190126025
2033,251120.23542663822
2034,173992.7172202585
2035,225606.87488092823
2036,201349.5957913762
2037,209625.218103742
2038,305040.46392293955
2039,225612.29341256485
2040,273270.5989549203
2041,299072.31951491896
2042,211438.3800189483
2043,182225.4488522452
2044,168057.77194448654
2045,217495.47022538618
2046,148015.84831925944
2047,141466.1108038749
2048,139135.8549346749
2049,143990.69012137293
2050,176507.37788822228
2051,105572.11342674548
2052,127447.06686819022
2053,149726.7571825806
2054,90103.03939325447
2055,151259.54173327138
2056,148970.9569629347
2057,113293.18414209815
2058,212191.38538112558
2059,136850.7880156518
2060,178335.15774298098
2061,169912.4112766894
2062,128642.49861417916
2063,120406.30564374814
2064,146604.86659993528
2065,116958.5840344259
2066,158263.82222105892
2067,109769.13167596517
2068,145571.0766214308
2069,86791.75412558211
2070,114764.47528186752
2071,93075.94810343247
2072,129771.82235385069
2073,133063.3244484808
2074,183875.95021771843
2075,147450.91546470768
2076,114637.44351428768
2077,159548.05774783142
2078,122618.13181195599
2079,133864.15609824998
2080,119845.15895480147
2081,125853.12068602568
2082,124454.12491930644
2083,145061.48921899643
2084,110032.46590577738
2085,119950.05675713909
2086,114210.32384472106
2087,127652.83888530346
2088,92371.18501029797
2089,76739.27106892016
2090,126524.06686303402
2091,114622.81409089908
2092,119294.35546281561
2093,115885.66771554257
2094,104267.31225278092
2095,145396.68147580026
2096,81401.19147653702
2097,97085.72379470611
2098,140081.34546024777
2099,53819.267361537444
2100,76408.80005304993
2101,108385.01971168921
2102,131384.30322024054
2103,105585.2045715695
2104,140663.799382379
2105,128348.81208493613
2106,59487.38601601329
2107,197557.4145454717
2108,112797.98527467535
2109,110732.51728511337
2110,127268.35996227949
2111,141559.8698246208
2112,135216.86712645652
2113,126875.46962215389
2114,121749.5296574402
2115,166074.1058396685
2116,113241.7237331509
2117,155772.6869887611
2118,125527.96158209418
2119,115619.26053670292
2120,114968.279608978
2121,91621.7010197081
2122,117633.27588222086
2123,82946.37976205518
2124,151676.54597757343
2125,120402.4415734981
2126,144210.3706364906
2127,164495.5457574569
2128,123766.27521948935
2129,90322.60150017194
2130,137301.67831866097
2131,141977.33161474875
2132,115349.79800067254
2133,124137.30655507463
2134,115604.49049284951
2135,91792.83912222953
2136,76825.21775827378
2137,106387.61104188887
2138,137829.27320074427
2139,149206.70085556727
2140,134263.06609598637
2141,156163.8903182916
2142,124193.2188506226
2143,139900.25136794217
2144,117386.90931583777
2145,140040.44832381528
2146,170213.49680373585
2147,138000.9447056595
2148,139378.0642706216
2149,148863.3816399246
2150,242731.12093520744
2151,113306.12259730435
2152,174698.13157152655
2153,165054.74731314325
2154,104032.16326076152
2155,141783.901639236
2156,248847.6803209951
2157,223359.71137275134
2158,232539.9115582319
2159,207014.01753287794
2160,181865.25211762168
2161,237768.63517649457
2162,399326.5997566139
2163,346943.61992078176
2164,238614.8533794512
2165,214414.30512798796
2166,157749.60596721925
2167,223111.1107700376
2168,196150.36755476455
2169,194768.30622779095
2170,214766.36656362956
2171,156983.4628559503
2172,129167.25138244884
2173,171764.93724530257
2174,221165.3842087685
2175,287628.7556709194
2176,311463.92509922973
2177,237601.9837329338
2178,206439.95338584707
2179,134453.59727929387
2180,218056.74988807697
2181,190867.429501659
2182,216891.6028001352
2183,186774.30791929486
2184,119671.71986428738
2185,127767.89408182097
2186,148869.0763047864
2187,153719.92984947813
2188,154317.05342219592
2189,266996.6727524922
2190,78027.35522869874
2191,82501.07884270952
2192,92565.55650436477
2193,110272.60590292727
2194,107139.68759911941
2195,108292.50712923397
2196,103672.94008965956
2197,118222.1922958735
2198,163334.32587336833
2199,174728.13176324745
2200,148123.61744755076
2201,147380.12046078817
2202,220014.3401675843
2203,138146.39713653657
2204,183230.1585808782
2205,125792.47122496378
2206,137496.49029760226
2207,207623.7060532707
2208,273283.274931387
2209,251073.31439979197
2210,116717.70615773617
2211,113197.9551596987
2212,120112.84766689669
2213,107710.09575311637
2214,126293.37006072451
2215,104582.55082143017
2216,144039.61598452015
2217,52772.492153799365
2218,81378.2810911973
2219,73994.2061391236
2220,69551.88326359555
2221,312300.31110281555
2222,285963.2992550567
2223,277153.946746228
2224,202769.93913749378
2225,116121.62673807883
2226,190912.97466848957
2227,200360.30881777202
2228,267338.658182922
2229,256097.03750158806
2230,156709.1145308938
2231,212281.47412467038
2232,181423.2051868168
2233,176630.25467906985
2234,238696.90448718442
2235,230494.7880190827
2236,261958.72535509543
2237,320379.00569521135
2238,191763.89852575472
2239,105816.0410792496
2240,158103.74421294205
2241,155099.0919258504
2242,119904.65168255367
2243,128320.19314266817
2244,103740.79919922903
2245,98758.84679766913
2246,143595.08210577627
2247,112276.47449075356
2248,122715.92670284565
2249,119093.96784425243
2250,130607.8590758364
2251,103153.4066696414
2252,172562.89198884746
2253,154282.0297094269
2254,174446.7002959692
2255,181114.25592454724
2256,172622.25335495593
2257,203099.59404518976
2258,156879.1610065473
2259,177186.90049079413
2260,145257.34414214926
2261,192897.99455211588
2262,207108.10995625894
2263,376064.51412242994
2264,498364.03698922746
2265,165579.21971217162
2266,306835.13511653483
2267,382318.99853982386
2268,424184.8239876339
2269,151526.18701893112
2270,193316.49048082356
2271,216330.68293790027
2272,196440.14643172815
2273,161494.59835384868
2274,180668.08086887386
2275,159526.26242181598
2276,189601.93189680867
2277,184272.08662011987
2278,147176.803413284
2279,122382.5403515104
2280,120547.40956614295
2281,164142.40394994253
2282,179484.63809459668
2283,108222.28912236422
2284,115123.8698123056
2285,138189.0359435883
2286,123391.86003181017
2287,371856.9530548754
2288,273083.96157278924
2289,394965.72968817776
2290,465883.6249914004
2291,327574.9741783122
2292,443162.8552186972
2293,493435.680080883
2294,414633.7883313222
2295,473418.11759147176
2296,310489.57971008285
2297,349342.6358944167
2298,345088.6775886285
2299,357829.79052954057
2300,335344.9856627181
2301,314727.3768824032
2302,256516.94995691167
2303,243250.18471038633
2304,247097.72062505176
2305,200653.78573810236
2306,194470.43011938705
2307,203658.90815762224
2308,235177.86523611014
2309,283537.6753380523
2310,216992.90190809715
2311,205810.54216859143
2312,175535.5796041875
2313,170756.088987352
2314,175262.37760015763
2315,180351.12741772208
2316,188952.71227115003
2317,187715.71642247064
2318,179610.57193829253
2319,181675.99488080433
2320,183635.78777874395
2321,237224.24051170496
2322,177857.90192553683
2323,191139.8291893405
2324,180086.49384058153
2325,218741.71042903475
2326,176722.00129321247
2327,202411.3517489908
2328,222712.298282787
2329,191389.61139240148
2330,180938.27053899085
2331,357420.4455326885
2332,395102.96510048775
2333,322425.8353735022
2334,258879.23292805528
2335,280655.2052708322
2336,313568.9110963807
2337,201562.63340299984
2338,272109.1927024888
2339,220825.76386974854
2340,402289.8063639426
2341,221703.3432010153
2342,238244.0163003274
2343,232690.58774821667
2344,220843.76656808038
2345,235176.307189101
2346,214842.24015365334
2347,196688.1141066415
2348,247964.6098408023
2349,179330.8123670553
2350,313907.8306035261
2351,263725.18172289646
2352,249631.10700415543
2353,243183.02951778861
2354,135086.32391835414
2355,140275.66998995797
2356,153312.26104583082
2357,185724.28692424705
2358,196959.1510038604
2359,133310.43639452406
2360,113564.60433968404
2361,150741.47715628022
2362,264986.0855633288
2363,141116.44309830698
2364,151250.02493693418
2365,216610.70921880362
2366,187140.94897674894
2367,222196.01505311986
2368,214629.98148521906
2369,221197.16755529135
2370,169317.99696108382
2371,165417.6828162144
2372,195390.15360489037
2373,283018.7541589191
2374,333848.0355415566
2375,245845.4489676953
2376,294443.90957924427
2377,355821.7086488717
2378,145787.36949677917
2379,202216.0788789165
2380,145078.52524151892
2381,166625.65345733013
2382,211277.97452188178
2383,203085.59771938142
2384,242117.7997098865
2385,164471.81927124527
2386,133762.82172764093
2387,133783.67822784302
2388,102808.34077092458
2389,121589.37521408807
2390,153277.84210688435
2391,146781.00595165722
2392,116366.65444995595
2393,170413.51707987956
2394,144606.83869002076
2395,206335.0488620728
2396,145847.7917760895
2397,225732.4312873908
2398,124127.43477414877
2399,60384.58911657856
2400,59204.44052318894
2401,118755.14199619123
2402,135579.9245255343
2403,148524.6036358613
2404,152833.2127315701
2405,163220.5921823029
2406,140458.7410373406
2407,125255.29748366958
2408,156295.5787746202
2409,123228.08151038011
2410,165717.48806075522
2411,114514.67159004533
2412,157118.04746993835
2413,132795.7344861746
2414,155002.51658824406
2415,133811.12275632855
2416,128912.22420048708
2417,134102.08428607087
2418,132176.54082445812
2419,131252.2966414111
2420,121050.15118397267
2421,147993.5859079728
2422,108836.79451811631
2423,119899.06347578877
2424,150452.35019643186
2425,186717.58989520906
2426,129082.21369958662
2427,130671.62964405821
2428,171635.88913463175
2429,111593.78416023937
2430,130839.42598512486
2431,105616.02422546946
2432,143667.74363300958
2433,145218.63560659898
2434,140542.69306017156
2435,152801.30275178826
2436,109930.04112225203
2437,106749.99322535346
2438,120742.99230054274
2439,102654.43174560757
2440,119327.10053128198
2441,90110.52366464362
2442,93580.9183362276
2443,127895.98456528877
2444,131807.9393314687
2445,89812.29231279786
2446,138872.73785884574
2447,183773.81840528877
2448,123172.6568815951
2449,110794.83907747996
2450,148412.6223515702
2451,129155.59198873841
2452,198223.14753024664
2453,93229.44197144212
2454,120589.17297897371
2455,112065.65671769627
2456,137048.54554800765
2457,135436.83958577836
2458,127630.7852578729
2459,111418.21339396086
2460,135734.71495875478
2461,133516.9214318985
2462,138830.98177187186
2463,126489.87911696317
2464,187347.94774555205
2465,139038.23616164978
2466,109163.75771886278
2467,129082.77302497877
2468,77764.37344077435
2469,76907.79366925899
2470,183757.24735114272
2471,213000.0520841631
2472,161528.6886094156
2473,114516.61008258499
2474,63724.2549680286
2475,220276.1935359516
2476,118345.01718371708
2477,128187.13552900271
2478,148646.05298493942
2479,101253.75197145822
2480,147590.34344391138
2481,120550.15650306002
2482,124950.79336436426
2483,107612.06199962004
2484,120560.52403609543
2485,129340.53770707689
2486,147010.51061514218
2487,164617.11194030038
2488,163813.4075994232
2489,148021.1310383451
2490,138742.8105789093
2491,94194.51435501006
2492,192880.648643252
2493,161711.01951289445
2494,143391.8094726331
2495,87140.69100314187
2496,239962.50002037815
2497,156338.43714861094
2498,107785.9489789037
2499,85051.17582054654
2500,120358.6450944797
2501,142858.6355171877
2502,143837.19662865176
2503,93394.44089901148
2504,166979.26865305472
2505,221551.91267944154
2506,249807.79842679776
2507,282850.1258090943
2508,249891.01338777645
2509,213526.6978325838
2510,213971.05639063066
2511,171983.11644439632
2512,210218.8848126844
2513,218019.75044116538
2514,254005.97947131586
2515,153503.83356271233
2516,174308.54555833756
2517,149693.85083842324
2518,158545.41058809165
2519,235774.3458156482
2520,214007.76902476072
2521,185106.1255987789
2522,223936.232908349
2523,116643.65817919726
2524,135117.96399282478
2525,148811.79902544318
2526,139255.1396203958
2527,119582.82934449028
2528,127164.34352400653
2529,138242.29587260843
2530,126894.65228772331
2531,264951.5649601397
2532,223280.32525638788
2533,191513.81649058522
2534,225829.17372831696
2535,297314.899316809
2536,231335.5384056115
2537,238559.21337065837
2538,182828.43058796594
2539,184845.0307534523
2540,176936.10590485806
2541,183744.15565837384
2542,164532.05500820104
2543,120227.96068845032
2544,124072.45438214368
2545,135765.54576683653
2546,127313.20985904241
2547,133879.68844836188
2548,150403.98500558228
2549,160737.72912550156
2550,785237.3683716629
2551,142981.80363691048
2552,128681.24983562402
2553,74226.44349264738
2554,94840.11558036286
2555,118946.17600374487
2556,97955.07942561501
2557,107403.89525297971
2558,137468.7706945416
2559,145501.33694346808
2560,151589.2808613654
2561,146433.00243679318
2562,141533.15119911317
2563,150121.97628847515
2564,209107.10628590494
2565,139608.28972696542
2566,164299.99050077706
2567,135256.6875109538
2568,200607.15909202697
2569,230770.00295386833
2570,114004.22336426195
2571,198543.24343125118
2572,145398.5867130574
2573,228361.63510421326
2574,318273.9909117925
2575,133371.7522945472
2576,120287.03934957797
2577,133485.34205370003
2578,82982.91255867267
2579,63644.44219610875
2580,95751.9770340281
2581,105870.91483937073
2582,106233.25894981551
2583,295544.0664907568
2584,181457.8807914172
2585,180525.33370034487
2586,222982.7674742442
2587,203450.47144616742
2588,143374.99682953142
2589,148845.47952212888
2590,204577.01300283676
2591,226595.30015231878
2592,213993.48135289538
2593,252848.10043376515
2594,189257.27988245632
2595,198412.5395895437
2596,293969.29191917327
2597,183659.5683745486
2598,287461.1627327235
2599,325481.2647563261
2600,150884.67033274914
2601,142641.02478926512
2602,84321.84535665819
2603,94038.65699284543
2604,91891.88165131619
2605,79749.01079981923
2606,145375.97783140535
2607,202020.7869589425
2608,193129.26978655
2609,173474.77935704117
2610,108016.49539682758
2611,121131.1128749211
2612,159604.45791969734
2613,132114.1164960805
2614,124843.63178091543
2615,158121.20346826693
2616,143884.2445771468
2617,182530.29884019867
2618,205614.39332908415
2619,201757.11274478436
2620,188693.2689254347
2621,173079.39590282572
2622,182767.83085580321
2623,234070.9810426636
2624,312588.89429644204
2625,302334.29906801705
2626,168357.37495061872
2627,165533.8315267544
2628,477453.5043867679
2629,483858.15679662116
2630,377161.9039042795
2631,494389.3950516332
2632,403985.3285241073
2633,314303.8176981784
2634,432293.03512793424
2635,156520.46887258755
2636,179948.22708234817
2637,183092.2300515654
2638,268395.0320453955
2639,182103.82402348059
2640,152425.4099077956
2641,103881.73519305962
2642,183787.4247185469
2643,103830.84153151265
2644,119500.63509282959
2645,111563.67077109407
2646,96992.26093215757
2647,105507.7530405528
2648,139736.20574860246
2649,155409.36506061035
2650,133889.23448962666
2651,137398.90638093243
2652,420712.1667698931
2653,257146.57808752547
2654,262402.4228379589
2655,406776.0184837692
2656,319809.79196400417
2657,359968.5064678048
2658,315289.8947023031
2659,318859.07001046126
2660,364438.6709025137
2661,354742.8029998201
2662,368408.63121019973
2663,289291.7520469745
2664,272066.238957318
2665,330528.65678185946
2666,284163.02164853545
2667,166151.22657550607
2668,179232.89215217053
2669,183898.78117026802
2670,271420.89979169145
2671,187476.0761079661
2672,195565.270055111
2673,204727.7957274345
2674,198728.6813274953
2675,174240.61069716557
2676,189897.46553588647
2677,197396.60429519237
2678,245295.0532047419
2679,266417.9111215262
2680,285884.1743679666
2681,396997.24660791346
2682,326079.30466840864
2683,486968.747143082
2684,324748.92098924506
2685,324910.81268711033
2686,256588.63564713584
2687,329367.4422398066
2688,222908.1174711302
2689,207949.2072345514
2690,436152.52221825544
2691,189090.39823090628
2692,135845.24953697727
2693,194397.20603846112
2694,136573.89530942045
2695,190738.19837792567
2696,182694.51530963834
2697,189206.9489782657
2698,188581.78198134844
2699,171750.6106337499
2700,156808.85084030824
2701,150692.24871647736
2702,114763.00284141114
2703,122036.18298096022
2704,139517.68146094293
2705,113738.2384670274
2706,110980.54698112883
2707,122485.77566071205
2708,130232.17830831223
2709,105245.08825436034
2710,124415.91813811334
2711,282482.3867898546
2712,386975.6348743352
2713,173826.31105640388
2714,149905.6391356015
2715,169268.11394419635
2716,143744.02139073293
2717,198737.77491770728
2718,219676.46013458807
2719,157051.58783292247
2720,175948.44105193068
2721,133063.66160509957
2722,158359.75090425907
2723,134844.54612211566
2724,127366.12739645498
2725,131733.93903909563
2726,150252.08692203663
2727,174977.5202901887
2728,180163.77136904266
2729,147964.75199422645
2730,153686.3368379695
2731,128240.33381269465
2732,137403.4555280142
2733,160121.77730591976
2734,153608.3491702213
